ID	Waveform	Period	Phase	Nadir	Mean	Std_Dev	MaxLoc	MinLoc	Max	Min	Max_Amp	FC	IQR_FC	Tau	P	BF
BBA_03204	cosine	8.0	8.0	2.0	1.850371707708594e-17	0.9574271077396397	24.0	8.0	1.464178284	-2.053771404	3.517949688	-0.712921740535	-1.85268284464	0.20100756305184242	0.1814857225539041	1.633371502985137
BBA_03205	cosine	8.0	6.0	4.0	-1.3877787807814457e-17	0.9574271078668205	10.0	2.0	1.892161077	-1.339264066	3.231425143	-1.41283644132	-1.25218891956	0.4355163866123253	0.024358800530983115	0.21922920477884802
BBA_03206	cosine	8.0	4.0	6.0	8.333333097650571e-11	0.9574271076520282	12.0	22.0	1.277431655	-1.77111499	3.048546645	-0.721258451435	-1.32066450766	0.20100756305184242	0.1814857225539041	1.633371502985137
BBA_03207	cosine	8.0	4.0	0.0	8.333328471721302e-11	0.9574271078771708	24.0	8.0	1.875868951	-1.22393142	3.099800371	-1.53265854634	-1.5096534108	0.2631806779839076	0.11680717101068677	1.051264539096181
BBA_03208	cosine	8.0	6.0	2.0	3.700743415417188e-17	0.957427107779611	22.0	8.0	1.513539432	-1.292519375	2.806058807	-1.170999415	-1.7774628898	0.296078262731896	0.0901247100752523	0.8111223906772707
BBA_03209	cosine	8.0	4.0	6.0	0.0	0.9574271077324361	24.0	6.0	2.355362087	-1.61181196	3.967174047	-1.46131319624	-0.801163364812	0.46901764712096566	0.01689057007847118	0.15201513070624062
BBA_03210	cosine	8.0	4.0	2.0	0.0	0.9574271078727052	24.0	8.0	1.886069871	-1.642342385	3.528412256	-1.14840236008	-2.20880366261	0.2631806779839076	0.11680717101068677	1.051264539096181
BBA_03211	cosine	8.0	6.0	2.0	-1.850371707708594e-17	0.9574271077276507	10.0	2.0	1.000206494	-2.784029695	3.784236189	-0.359265741955	-12.0011379947	0.16448792373994225	0.22830592549268558	2.0547533294341704
BBA_03212	cosine	8.0	2.0	0.0	9.25185853854297e-18	0.9574271077002793	4.0	16.0	1.676735067	-1.573783176	3.250518243	-1.06541682016	-0.841326187139	0.5263613559678152	0.008604775407453868	0.07744297866708481
BBA_03213	cosine	8.0	8.0	6.0	-9.25185853854297e-18	0.9574271077633943	12.0	6.0	2.145267889	-1.337458629	3.482726518	-1.6039882225	-2.06113125314	0.40201512610368484	0.03442252599351862	0.3098027339416676
BBA_03214	cosine	8.0	6.0	0.0	-8.333328471721302e-11	0.9574271079379437	12.0	2.0	1.985509299	-1.473748617	3.459257916	-1.34725100068	-1.10745025864	0.26801008406912324	0.11257316160194203	1.0131584544174783
BBA_03215	cosine	8.0	4.0	2.0	-9.25185853854297e-18	0.9574271076203963	12.0	18.0	1.781578022	-2.14591954	3.927497562	-0.830216598894	-2.31070909687	0.3289758474798845	0.0682601490394303	0.6143413413548727
BBA_03216	cosine	8.0	8.0	6.0	5.551115123125783e-17	0.9574271077947395	14.0	22.0	1.491639856	-1.80712207	3.298761926	-0.825422853698	-2.56138064012	0.30151134457776363	0.08619310660327584	0.7757379594294825
BBA_03217	cosine	8.0	8.0	6.0	-2.1973164029039556e-17	0.9574271077678645	10.0	2.0	1.922414271	-1.759446486	3.681860757	-1.09262446246	-1.73340512064	0.20100756305184242	0.1814857225539041	1.633371502985137
